timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779042993247,4,DELETE Character,404,Not Found,Thread Group 1-45,text,false,,273,213,1,1,http://localhost:3001/character/3,4,0,0
1779042993251,2,GET All Characters,200,OK,Thread Group 1-46,text,true,,2222,159,1,1,http://localhost:3001/characters,2,0,1
1779042993253,1,POST Character,201,Created,Thread Group 1-46,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993254,1,GET Character by ID,200,OK,Thread Group 1-46,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993255,0,PUT Character,200,OK,Thread Group 1-46,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993255,1,DELETE Character,404,Not Found,Thread Group 1-46,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993258,1,GET All Characters,200,OK,Thread Group 1-47,text,true,,2259,159,1,1,http://localhost:3001/characters,1,0,0
1779042993259,1,POST Character,201,Created,Thread Group 1-47,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993260,1,GET Character by ID,200,OK,Thread Group 1-47,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993261,0,PUT Character,200,OK,Thread Group 1-47,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993261,1,DELETE Character,404,Not Found,Thread Group 1-47,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993266,2,GET All Characters,200,OK,Thread Group 1-48,text,true,,2296,159,1,1,http://localhost:3001/characters,2,0,1
1779042993268,1,POST Character,201,Created,Thread Group 1-48,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993269,0,GET Character by ID,200,OK,Thread Group 1-48,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993270,0,PUT Character,200,OK,Thread Group 1-48,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993270,1,DELETE Character,404,Not Found,Thread Group 1-48,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993281,2,GET All Characters,200,OK,Thread Group 1-49,text,true,,2333,159,1,1,http://localhost:3001/characters,2,0,1
1779042993283,1,POST Character,201,Created,Thread Group 1-49,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993285,1,GET Character by ID,200,OK,Thread Group 1-49,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993286,1,PUT Character,200,OK,Thread Group 1-49,text,true,,270,210,2,2,http://localhost:3001/character/2,1,0,0
1779042993288,0,DELETE Character,404,Not Found,Thread Group 1-49,text,false,,273,213,2,2,http://localhost:3001/character/3,0,0,0
1779042993287,2,GET All Characters,200,OK,Thread Group 1-50,text,true,,2370,159,1,1,http://localhost:3001/characters,2,0,0
1779042993289,0,POST Character,201,Created,Thread Group 1-50,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993289,1,GET Character by ID,200,OK,Thread Group 1-50,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993290,1,PUT Character,200,OK,Thread Group 1-50,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993291,0,DELETE Character,404,Not Found,Thread Group 1-50,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993301,2,GET All Characters,200,OK,Thread Group 1-51,text,true,,2407,159,1,1,http://localhost:3001/characters,2,0,0
1779042993303,1,POST Character,201,Created,Thread Group 1-51,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993304,1,GET Character by ID,200,OK,Thread Group 1-51,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993305,0,PUT Character,200,OK,Thread Group 1-51,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993305,1,DELETE Character,404,Not Found,Thread Group 1-51,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993311,1,GET All Characters,200,OK,Thread Group 1-52,text,true,,2444,159,1,1,http://localhost:3001/characters,1,0,0
1779042993312,1,POST Character,201,Created,Thread Group 1-52,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993313,1,GET Character by ID,200,OK,Thread Group 1-52,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993314,0,PUT Character,200,OK,Thread Group 1-52,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993314,1,DELETE Character,404,Not Found,Thread Group 1-52,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993321,1,GET All Characters,200,OK,Thread Group 1-53,text,true,,2481,159,1,1,http://localhost:3001/characters,1,0,0
1779042993322,1,POST Character,201,Created,Thread Group 1-53,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993323,0,GET Character by ID,200,OK,Thread Group 1-53,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993323,1,PUT Character,200,OK,Thread Group 1-53,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993324,1,DELETE Character,404,Not Found,Thread Group 1-53,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993330,2,GET All Characters,200,OK,Thread Group 1-54,text,true,,2518,159,1,1,http://localhost:3001/characters,2,0,1
1779042993332,1,POST Character,201,Created,Thread Group 1-54,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993333,0,GET Character by ID,200,OK,Thread Group 1-54,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993333,1,PUT Character,200,OK,Thread Group 1-54,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993334,0,DELETE Character,404,Not Found,Thread Group 1-54,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993341,2,GET All Characters,200,OK,Thread Group 1-55,text,true,,2555,159,1,1,http://localhost:3001/characters,2,0,1
1779042993343,2,POST Character,201,Created,Thread Group 1-55,text,true,,276,223,1,1,http://localhost:3001/character,2,0,0
1779042993345,0,GET Character by ID,200,OK,Thread Group 1-55,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993345,2,PUT Character,200,OK,Thread Group 1-55,text,true,,270,210,1,1,http://localhost:3001/character/2,2,0,0
1779042993347,0,DELETE Character,404,Not Found,Thread Group 1-55,text,false,,273,213,2,2,http://localhost:3001/character/3,0,0,0
1779042993347,2,GET All Characters,200,OK,Thread Group 1-56,text,true,,2592,159,1,1,http://localhost:3001/characters,2,0,0
1779042993349,1,POST Character,201,Created,Thread Group 1-56,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993350,0,GET Character by ID,200,OK,Thread Group 1-56,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993350,1,PUT Character,200,OK,Thread Group 1-56,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993351,0,DELETE Character,404,Not Found,Thread Group 1-56,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993358,1,GET All Characters,200,OK,Thread Group 1-57,text,true,,2629,159,1,1,http://localhost:3001/characters,1,0,0
1779042993360,1,POST Character,201,Created,Thread Group 1-57,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993361,1,GET Character by ID,200,OK,Thread Group 1-57,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993362,0,PUT Character,200,OK,Thread Group 1-57,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993362,1,DELETE Character,404,Not Found,Thread Group 1-57,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993372,2,GET All Characters,200,OK,Thread Group 1-58,text,true,,2666,159,1,1,http://localhost:3001/characters,2,0,0
1779042993374,2,POST Character,201,Created,Thread Group 1-58,text,true,,276,223,1,1,http://localhost:3001/character,2,0,0
1779042993376,1,GET Character by ID,200,OK,Thread Group 1-58,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993377,1,PUT Character,200,OK,Thread Group 1-58,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993378,0,DELETE Character,404,Not Found,Thread Group 1-58,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993380,2,GET All Characters,200,OK,Thread Group 1-59,text,true,,2703,159,1,1,http://localhost:3001/characters,2,0,1
1779042993382,1,POST Character,201,Created,Thread Group 1-59,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993383,1,GET Character by ID,200,OK,Thread Group 1-59,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993384,1,PUT Character,200,OK,Thread Group 1-59,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993385,1,DELETE Character,404,Not Found,Thread Group 1-59,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993390,2,GET All Characters,200,OK,Thread Group 1-60,text,true,,2740,159,1,1,http://localhost:3001/characters,2,0,0
1779042993392,0,POST Character,201,Created,Thread Group 1-60,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993392,1,GET Character by ID,200,OK,Thread Group 1-60,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993393,1,PUT Character,200,OK,Thread Group 1-60,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993394,1,DELETE Character,404,Not Found,Thread Group 1-60,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993401,2,GET All Characters,200,OK,Thread Group 1-61,text,true,,2777,159,1,1,http://localhost:3001/characters,2,0,0
1779042993403,0,POST Character,201,Created,Thread Group 1-61,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993403,1,GET Character by ID,200,OK,Thread Group 1-61,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993404,1,PUT Character,200,OK,Thread Group 1-61,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993405,0,DELETE Character,404,Not Found,Thread Group 1-61,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993411,2,GET All Characters,200,OK,Thread Group 1-62,text,true,,2814,159,1,1,http://localhost:3001/characters,2,0,1
1779042993413,1,POST Character,201,Created,Thread Group 1-62,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993415,0,GET Character by ID,200,OK,Thread Group 1-62,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993415,1,PUT Character,200,OK,Thread Group 1-62,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993416,1,DELETE Character,404,Not Found,Thread Group 1-62,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993421,9,GET All Characters,200,OK,Thread Group 1-63,text,true,,2851,159,2,2,http://localhost:3001/characters,9,0,0
1779042993431,0,POST Character,201,Created,Thread Group 1-63,text,true,,276,223,2,2,http://localhost:3001/character,0,0,0
1779042993432,0,GET Character by ID,200,OK,Thread Group 1-63,text,true,,264,160,2,2,http://localhost:3001/character/1,0,0,0
1779042993431,2,GET All Characters,200,OK,Thread Group 1-64,text,true,,2888,159,2,2,http://localhost:3001/characters,2,0,0
1779042993433,0,PUT Character,200,OK,Thread Group 1-63,text,true,,270,210,2,2,http://localhost:3001/character/2,0,0,0
1779042993433,1,POST Character,201,Created,Thread Group 1-64,text,true,,276,223,2,2,http://localhost:3001/character,1,0,0
1779042993433,1,DELETE Character,404,Not Found,Thread Group 1-63,text,false,,273,213,2,2,http://localhost:3001/character/3,1,0,0
1779042993434,0,GET Character by ID,200,OK,Thread Group 1-64,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993434,1,PUT Character,200,OK,Thread Group 1-64,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993435,0,DELETE Character,404,Not Found,Thread Group 1-64,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993436,1,GET All Characters,200,OK,Thread Group 1-65,text,true,,2925,159,1,1,http://localhost:3001/characters,1,0,0
1779042993438,0,POST Character,201,Created,Thread Group 1-65,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993438,1,GET Character by ID,200,OK,Thread Group 1-65,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993439,0,PUT Character,200,OK,Thread Group 1-65,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993439,1,DELETE Character,404,Not Found,Thread Group 1-65,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993451,2,GET All Characters,200,OK,Thread Group 1-66,text,true,,2962,159,1,1,http://localhost:3001/characters,2,0,0
1779042993453,0,POST Character,201,Created,Thread Group 1-66,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993453,1,GET Character by ID,200,OK,Thread Group 1-66,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993454,1,PUT Character,200,OK,Thread Group 1-66,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993455,1,DELETE Character,404,Not Found,Thread Group 1-66,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993458,1,GET All Characters,200,OK,Thread Group 1-67,text,true,,2999,159,1,1,http://localhost:3001/characters,1,0,0
1779042993459,1,POST Character,201,Created,Thread Group 1-67,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993460,1,GET Character by ID,200,OK,Thread Group 1-67,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993461,0,PUT Character,200,OK,Thread Group 1-67,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993461,1,DELETE Character,404,Not Found,Thread Group 1-67,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993468,1,GET All Characters,200,OK,Thread Group 1-68,text,true,,3036,159,1,1,http://localhost:3001/characters,1,0,0
1779042993469,1,POST Character,201,Created,Thread Group 1-68,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993470,0,GET Character by ID,200,OK,Thread Group 1-68,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993470,1,PUT Character,200,OK,Thread Group 1-68,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993471,1,DELETE Character,404,Not Found,Thread Group 1-68,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993479,1,GET All Characters,200,OK,Thread Group 1-69,text,true,,3073,159,1,1,http://localhost:3001/characters,1,0,0
1779042993480,1,POST Character,201,Created,Thread Group 1-69,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993481,1,GET Character by ID,200,OK,Thread Group 1-69,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993482,1,PUT Character,200,OK,Thread Group 1-69,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993483,0,DELETE Character,404,Not Found,Thread Group 1-69,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993492,2,GET All Characters,200,OK,Thread Group 1-70,text,true,,3110,159,1,1,http://localhost:3001/characters,2,0,0
1779042993494,1,POST Character,201,Created,Thread Group 1-70,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993495,0,GET Character by ID,200,OK,Thread Group 1-70,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993495,1,PUT Character,200,OK,Thread Group 1-70,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993496,1,DELETE Character,404,Not Found,Thread Group 1-70,text,false,,273,213,2,2,http://localhost:3001/character/3,1,0,0
1779042993496,2,GET All Characters,200,OK,Thread Group 1-71,text,true,,3147,159,1,1,http://localhost:3001/characters,2,0,1
1779042993498,0,POST Character,201,Created,Thread Group 1-71,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993498,1,GET Character by ID,200,OK,Thread Group 1-71,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993499,0,PUT Character,200,OK,Thread Group 1-71,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993500,0,DELETE Character,404,Not Found,Thread Group 1-71,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993511,1,GET All Characters,200,OK,Thread Group 1-72,text,true,,3184,159,1,1,http://localhost:3001/characters,1,0,0
1779042993512,1,POST Character,201,Created,Thread Group 1-72,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993513,1,GET Character by ID,200,OK,Thread Group 1-72,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993514,0,PUT Character,200,OK,Thread Group 1-72,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993515,0,DELETE Character,404,Not Found,Thread Group 1-72,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993521,1,GET All Characters,200,OK,Thread Group 1-73,text,true,,3221,159,1,1,http://localhost:3001/characters,1,0,0
1779042993522,1,POST Character,201,Created,Thread Group 1-73,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993523,0,GET Character by ID,200,OK,Thread Group 1-73,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993523,1,PUT Character,200,OK,Thread Group 1-73,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993524,0,DELETE Character,404,Not Found,Thread Group 1-73,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993530,1,GET All Characters,200,OK,Thread Group 1-74,text,true,,3258,159,1,1,http://localhost:3001/characters,1,0,0
1779042993532,0,POST Character,201,Created,Thread Group 1-74,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993532,1,GET Character by ID,200,OK,Thread Group 1-74,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993533,0,PUT Character,200,OK,Thread Group 1-74,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993533,1,DELETE Character,404,Not Found,Thread Group 1-74,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993540,2,GET All Characters,200,OK,Thread Group 1-75,text,true,,3295,159,1,1,http://localhost:3001/characters,2,0,0
1779042993542,1,POST Character,201,Created,Thread Group 1-75,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993543,0,GET Character by ID,200,OK,Thread Group 1-75,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993543,1,PUT Character,200,OK,Thread Group 1-75,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993544,1,DELETE Character,404,Not Found,Thread Group 1-75,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993551,1,GET All Characters,200,OK,Thread Group 1-76,text,true,,3332,159,1,1,http://localhost:3001/characters,1,0,0
1779042993553,0,POST Character,201,Created,Thread Group 1-76,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993553,1,GET Character by ID,200,OK,Thread Group 1-76,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993554,1,PUT Character,200,OK,Thread Group 1-76,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993555,0,DELETE Character,404,Not Found,Thread Group 1-76,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993559,1,GET All Characters,200,OK,Thread Group 1-77,text,true,,3369,159,1,1,http://localhost:3001/characters,1,0,0
1779042993560,1,POST Character,201,Created,Thread Group 1-77,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993561,1,GET Character by ID,200,OK,Thread Group 1-77,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993562,1,PUT Character,200,OK,Thread Group 1-77,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993563,0,DELETE Character,404,Not Found,Thread Group 1-77,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993570,2,GET All Characters,200,OK,Thread Group 1-78,text,true,,3406,159,1,1,http://localhost:3001/characters,2,0,1
1779042993572,1,POST Character,201,Created,Thread Group 1-78,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993573,3,GET Character by ID,200,OK,Thread Group 1-78,text,true,,264,160,1,1,http://localhost:3001/character/1,3,0,0
1779042993576,4,PUT Character,200,OK,Thread Group 1-78,text,true,,270,210,1,1,http://localhost:3001/character/2,4,0,0
1779042993581,1,DELETE Character,404,Not Found,Thread Group 1-78,text,false,,273,213,2,2,http://localhost:3001/character/3,1,0,0
1779042993581,3,GET All Characters,200,OK,Thread Group 1-79,text,true,,3443,159,1,1,http://localhost:3001/characters,3,0,1
1779042993584,0,POST Character,201,Created,Thread Group 1-79,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993584,1,GET Character by ID,200,OK,Thread Group 1-79,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993585,0,PUT Character,200,OK,Thread Group 1-79,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993585,0,DELETE Character,404,Not Found,Thread Group 1-79,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993586,1,GET All Characters,200,OK,Thread Group 1-80,text,true,,3480,159,1,1,http://localhost:3001/characters,1,0,0
1779042993587,0,POST Character,201,Created,Thread Group 1-80,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993587,0,GET Character by ID,200,OK,Thread Group 1-80,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993587,1,PUT Character,200,OK,Thread Group 1-80,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993588,0,DELETE Character,404,Not Found,Thread Group 1-80,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993601,1,GET All Characters,200,OK,Thread Group 1-81,text,true,,3517,159,1,1,http://localhost:3001/characters,1,0,0
1779042993602,1,POST Character,201,Created,Thread Group 1-81,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993603,0,GET Character by ID,200,OK,Thread Group 1-81,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993603,1,PUT Character,200,OK,Thread Group 1-81,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993604,1,DELETE Character,404,Not Found,Thread Group 1-81,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993609,1,GET All Characters,200,OK,Thread Group 1-82,text,true,,3554,159,1,1,http://localhost:3001/characters,1,0,0
1779042993610,1,POST Character,201,Created,Thread Group 1-82,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993611,0,GET Character by ID,200,OK,Thread Group 1-82,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993611,1,PUT Character,200,OK,Thread Group 1-82,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993612,0,DELETE Character,404,Not Found,Thread Group 1-82,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993621,1,GET All Characters,200,OK,Thread Group 1-83,text,true,,3591,159,1,1,http://localhost:3001/characters,1,0,0
1779042993622,1,POST Character,201,Created,Thread Group 1-83,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993623,0,GET Character by ID,200,OK,Thread Group 1-83,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993623,1,PUT Character,200,OK,Thread Group 1-83,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993624,0,DELETE Character,404,Not Found,Thread Group 1-83,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993629,1,GET All Characters,200,OK,Thread Group 1-84,text,true,,3628,159,1,1,http://localhost:3001/characters,1,0,0
1779042993630,1,POST Character,201,Created,Thread Group 1-84,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993631,1,GET Character by ID,200,OK,Thread Group 1-84,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993632,0,PUT Character,200,OK,Thread Group 1-84,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993632,1,DELETE Character,404,Not Found,Thread Group 1-84,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993637,1,GET All Characters,200,OK,Thread Group 1-85,text,true,,3665,159,1,1,http://localhost:3001/characters,1,0,0
1779042993638,0,POST Character,201,Created,Thread Group 1-85,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993639,0,GET Character by ID,200,OK,Thread Group 1-85,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993639,1,PUT Character,200,OK,Thread Group 1-85,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993640,0,DELETE Character,404,Not Found,Thread Group 1-85,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993651,1,GET All Characters,200,OK,Thread Group 1-86,text,true,,3702,159,1,1,http://localhost:3001/characters,1,0,0
1779042993652,1,POST Character,201,Created,Thread Group 1-86,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993653,0,GET Character by ID,200,OK,Thread Group 1-86,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993654,0,PUT Character,200,OK,Thread Group 1-86,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993654,1,DELETE Character,404,Not Found,Thread Group 1-86,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993661,3,GET All Characters,200,OK,Thread Group 1-87,text,true,,3739,159,1,1,http://localhost:3001/characters,3,0,0
1779042993664,1,POST Character,201,Created,Thread Group 1-87,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993665,0,GET Character by ID,200,OK,Thread Group 1-87,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993665,1,PUT Character,200,OK,Thread Group 1-87,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993666,0,DELETE Character,404,Not Found,Thread Group 1-87,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993671,1,GET All Characters,200,OK,Thread Group 1-88,text,true,,3776,159,1,1,http://localhost:3001/characters,1,0,0
1779042993672,0,POST Character,201,Created,Thread Group 1-88,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993672,1,GET Character by ID,200,OK,Thread Group 1-88,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993673,1,PUT Character,200,OK,Thread Group 1-88,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993674,0,DELETE Character,404,Not Found,Thread Group 1-88,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993681,1,GET All Characters,200,OK,Thread Group 1-89,text,true,,3813,159,1,1,http://localhost:3001/characters,1,0,0
1779042993682,1,POST Character,201,Created,Thread Group 1-89,text,true,,276,223,1,1,http://localhost:3001/character,1,0,0
1779042993683,0,GET Character by ID,200,OK,Thread Group 1-89,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993683,1,PUT Character,200,OK,Thread Group 1-89,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993684,1,DELETE Character,404,Not Found,Thread Group 1-89,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993691,1,GET All Characters,200,OK,Thread Group 1-90,text,true,,3850,159,1,1,http://localhost:3001/characters,1,0,0
1779042993692,0,POST Character,201,Created,Thread Group 1-90,text,true,,276,223,1,1,http://localhost:3001/character,0,0,0
1779042993693,0,GET Character by ID,200,OK,Thread Group 1-90,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993693,1,PUT Character,200,OK,Thread Group 1-90,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
